Genome ID,Genome Name,Organism Name,NCBI Taxon ID,Genome Status,Strain,Serovar,Biovar,Pathovar,MLST,Other Typing,Culture Collection,Type Strain,Completion Date,Publication,BioProject Accession,BioSample Accession,Assembly Accession,SRA Accession,GenBank Accessions,RefSeq Accessions,Sequencing Centers,Sequencing Status,Sequencing Platform,Sequencing Depth,Assembly Method,Chromosomes,Plasmids,Contigs,Genome Length,GC Content,PATRIC CDS,RefSeq CDS,Isolation Site,Isolation Source,Isolation Comments,Collection Date,Isolation Country,Geographic Location,Latitude,Longitude,Altitude,Depth,Other Environmental,Host Name,Host Gender,Host Age,Host Health,Body Sample Site,Body Sample Subsite,Other Clinical,AntiMicrobial Resistance,AntiMicrobial Resistance Evidence,Gram Stain,Cell Shape,Motility,Sporulation,Temperature Range,Optimal Temperature,Salinity,Oxygen Requirement,Habitat,Disease,Comments,Additional Metadata,Coarse Consistency,Fine Consistency,Checkm Completeness,Checkm Contamination,Genome Quality Flags,Genome Quality,Date Inserted,Date Modified
"573.17904","Klebsiella pneumoniae strain KPNIH48",,573,"Complete","KPNIH48",,,,"MLST.Klebsiella_pneumoniae.252",,,,"2018-02-04T00:00:00Z",,"PRJNA430813","SAMN06040387","GCA_002935085.1",,"CP026392,CP026394,CP026395,CP026397,CP026393,CP026396,CP026398",,"NIH",,"PacBio RSII","226x","canu v. 1.3",1,6,7,6296819,56.31113,6667,6422,,"patients and hospital environment","isolated from patients and hospital environment","2016","United States","United States",,,,,"env_biome:wastewater/sludge","Human, Homo sapiens",,,,,,,"Susceptible;Resistant","Computational Prediction",,,,,,,,,,,"Carbapenem Resistant Enterobacteriaceae strains including Klebsiella, Escherichia, Enterobacter, Citrobacter and Pantoea species isolated from patients and hospital environment.",,99.9,98.2,100,,,"Good","2018-05-26T00:00:12.557Z","2018-05-26T00:00:12.557Z"
"573.1987","Klebsiella pneumoniae strain J1",,573,"Complete","J1",,,,"MLST.Klebsiella_pneumoniae.111",,"DSM 101559",,"2015-12-24T00:00:00Z",,"PRJNA306571","SAMN04357099","GCF_001482345.1",,"CP013711,CP013712,CP013713","NZ_CP013711.1,NZ_CP013712.1,NZ_CP013713.1","State Key Laboratory of Urban Water Resource and Environment",,"PacBio","140x","SMRT Analysis v. 2.3.0",1,2,3,5406866,57.24,5376,5198,,"the activated sludge of Harbin Taiping wastewater treatment plant","isolated from the activated sludge of Harbin Taiping wastewater treatment plant","Oct-2014","China","China: Harbin",,,,,,,,,,,,,,,,,,,,"C",,,,,"Klebsiella pneumoniae J1 has been deposited with the accession number DSM 101559. This strain was isolated from the activated sludge of Harbin Taiping wastewater treatment plant.","sample_type:whole oragnism",99.5,98.1,100,0.7,,"Good","2016-01-31T21:02:02.949Z","2016-01-31T21:02:02.949Z"
"573.19973","Klebsiella pneumoniae strain H1",,573,"WGS","H1",,,,"MLST.Klebsiella_pneumoniae.14",,,,"2018-08-17T00:00:00Z",,"PRJNA451179","SAMN08963294","GCA_003402105.1",,"QDDZ01000000",,"Orebro University",,"Illumina MiSeq","60x","SPAdes v. 3.10.1",,,149,5923655,56.85196,6190,6006,,"urine",,"2008","Sweden","Sweden",,,,,,"Human, Homo sapiens",,,,,,,"Susceptible;Resistant","Computational Prediction",,,,,,,,,,,"The aim of this study was to evaluate the presence of CPE in wastewater and the recipient-river and lake water in �rebro, located in central Sweden, and to investigate the relationship of these bacteria to the clinical isolates obtained from patients in the same city by comparing the genotypic, phenotypic, and phyloproteomic profiles of the isolates.","collected_by:US",99.7,98,100,,,"Good","2018-09-30T20:58:02.262Z","2018-09-30T20:58:02.262Z"
"573.19974","Klebsiella pneumoniae strain H5",,573,"WGS","H5",,,,"MLST.Klebsiella_pneumoniae.392",,,,"2018-08-17T00:00:00Z",,"PRJNA451179","SAMN08963298","GCA_003402115.1",,"QDDV01000000",,"Orebro University",,"Illumina MiSeq","60x","SPAdes v. 3.10.1",,,151,5894738,56.643585,6227,5999,,"wound",,"2014","Sweden","Sweden",,,,,,"Human, Homo sapiens",,,,,,,"Susceptible;Resistant","Computational Prediction",,,,,,,,,,,"The aim of this study was to evaluate the presence of CPE in wastewater and the recipient-river and lake water in �rebro, located in central Sweden, and to investigate the relationship of these bacteria to the clinical isolates obtained from patients in the same city by comparing the genotypic, phenotypic, and phyloproteomic profiles of the isolates.","collected_by:US",99.9,97.8,100,0.3,,"Good","2018-09-30T20:53:07.451Z","2018-09-30T20:53:07.451Z"
"573.19975","Klebsiella pneumoniae strain H3",,573,"WGS","H3",,,,"MLST.Klebsiella_pneumoniae.15",,,,"2018-08-17T00:00:00Z",,"PRJNA451179","SAMN08963296","GCA_003402125.1",,"QDDX01000000",,"Orebro University",,"Illumina MiSeq","60x","SPAdes v. 3.10.1",,,173,5932272,56.49682,6227,6014,,"feces",,"2014","Sweden","Sweden",,,,,,"Human, Homo sapiens",,,,,,,"Susceptible;Resistant","Computational Prediction",,,,,,,,,,,"The aim of this study was to evaluate the presence of CPE in wastewater and the recipient-river and lake water in �rebro, located in central Sweden, and to investigate the relationship of these bacteria to the clinical isolates obtained from patients in the same city by comparing the genotypic, phenotypic, and phyloproteomic profiles of the isolates.","collected_by:US",99.9,98.1,98,,,"Good","2018-09-30T20:53:14.956Z","2018-09-30T20:53:14.956Z"
"573.19976","Klebsiella pneumoniae strain H2",,573,"WGS","H2",,,,"MLST.Klebsiella_pneumoniae.258",,,,"2018-08-17T00:00:00Z",,"PRJNA451179","SAMN08963295","GCA_003402175.1",,"QDDY01000000",,"Orebro University",,"Illumina MiSeq","60x","SPAdes v. 3.10.1",,,179,5670164,56.989357,5979,5822,,"urine",,"2013","Sweden","Sweden",,,,,,"Human, Homo sapiens",,,,,,,"Resistant;Susceptible","Computational Prediction",,,,,,,,,,,"The aim of this study was to evaluate the presence of CPE in wastewater and the recipient-river and lake water in �rebro, located in central Sweden, and to investigate the relationship of these bacteria to the clinical isolates obtained from patients in the same city by comparing the genotypic, phenotypic, and phyloproteomic profiles of the isolates.","collected_by:US",99.4,97.3,100,1,,"Good","2018-09-30T20:53:26.001Z","2018-09-30T20:53:26.001Z"
"573.20086","Klebsiella pneumoniae strain GSU10-3",,573,"WGS","GSU10-3",,,,"MLST.Klebsiella_pneumoniae.11",,,,"2018-06-05T00:00:00Z",,"PRJDB6962","SAMD00116246","GCA_003584585.1",,"AP018671,AP018672,AP018673,AP018674,AP018675",,"Laboratory of Bacterial Genomics, Pathogen Genomics Center, National Institute of Infectious Diseases",,"Sequel; MiSeq","200x","Canu v. 1.4; minimap v. 0.2-r124; racon v.",5,4,5,5848881,57.102272,5913,5669,,"wastewater treatment plant effluent",,"2017-08","Japan","Japan:Tokyo",,,,,,,,,,,,,"Susceptible;Resistant","Computational Prediction",,,,,,,,,,,"The purpose of this project is related to metagenomic survey and genomic epidemiology analysis of antimicrobial resistance bacteria (in particular, carbapenem and/or beta-lactam resistant Enterobacteriaceae) in Japanese wastewater treatment plant.",,99.6,97.7,100,,,"Good","2018-10-03T19:19:24.310Z","2018-10-03T19:19:24.310Z"
"573.23271","Klebsiella pneumoniae strain GEO_49_Up_C",,573,"WGS","GEO_49_Up_C",,,,"MLST.Klebsiella_pneumoniae.2793",,,,"2019-01-15T00:00:00Z",,"PRJNA472583","SAMN09289764","GCA_004023985.1",,"QKOK01000000",,"The Ohio State University",,"Illumina MiSeq","100x","SPAdes v. 3.11",,,297,6081898,56.553978,6640,6365,,"water",,"2017","United States","United States",,,,,,,,,,,,,"Resistant;Susceptible","Computational Prediction",,,,,,,,,,,"CRE recovered from wastewater treatment plant effluent and nearby surface waters in the US","sample_type:culture",99.8,97.9,,,,"Good","2019-02-01T09:10:48.207Z","2019-02-01T09:10:48.207Z"
"573.23272","Klebsiella pneumoniae strain GEO_49_Down_B",,573,"WGS","GEO_49_Down_B",,,,"MLST.Klebsiella_pneumoniae.872",,,,"2019-01-15T00:00:00Z",,"PRJNA472583","SAMN09289759","GCA_004024015.1",,"QKOP01000000",,"The Ohio State University",,"Illumina MiSeq","100x","SPAdes v. 3.11",,,264,6114198,56.30964,6652,6386,,"water",,"2017","United States","United States",,,,,,,,,,,,,"Susceptible;Resistant","Computational Prediction",,,,,,,,,,,"CRE recovered from wastewater treatment plant effluent and nearby surface waters in the US","sample_type:culture",99.2,97.1,,,,"Good","2019-02-01T09:11:01.508Z","2019-02-01T09:11:01.508Z"
"573.23273","Klebsiella pneumoniae strain GEO_33_Down_A",,573,"WGS","GEO_33_Down_A",,,,"MLST.Klebsiella_pneumoniae.3539",,,,"2019-01-15T00:00:00Z",,"PRJNA472583","SAMN09289745","GCA_004024245.1",,"QKPD01000000",,"The Ohio State University",,"Illumina MiSeq","100x","SPAdes v. 3.11",,,182,5563372,57.57283,5844,5678,,"water",,"2017","United States","United States",,,,,,,,,,,,,"Susceptible;Resistant","Computational Prediction",,,,,,,,,,,"CRE recovered from wastewater treatment plant effluent and nearby surface waters in the US","sample_type:culture",99.5,97.9,,,,"Good","2019-02-01T09:16:04.163Z","2019-02-01T09:16:04.163Z"
"573.23274","Klebsiella pneumoniae strain GEO_28_Up_A",,573,"WGS","GEO_28_Up_A",,,,"MLST.Klebsiella_pneumoniae.138",,,,"2019-01-15T00:00:00Z",,"PRJNA472583","SAMN09289743","GCA_004024275.1",,"QKPF01000000",,"The Ohio State University",,"Illumina MiSeq","100x","SPAdes v. 3.11",,,116,5854896,57.2173,6100,5919,,"water",,"2017","United States","United States",,,,,,,,,,,,,"Susceptible;Resistant","Computational Prediction",,,,,,,,,,,"CRE recovered from wastewater treatment plant effluent and nearby surface waters in the US","sample_type:culture",99.7,98,,,,"Good","2019-02-01T09:16:58.164Z","2019-02-01T09:16:58.164Z"
"573.23275","Klebsiella pneumoniae strain GEO_28_Down_A",,573,"WGS","GEO_28_Down_A",,,,"MLST.Klebsiella_pneumoniae.17",,,,"2019-01-15T00:00:00Z",,"PRJNA472583","SAMN09289742","GCA_004024285.1",,"QKPG01000000",,"The Ohio State University",,"Illumina MiSeq","100x","SPAdes v. 3.11",,,121,5514803,57.26144,5720,5583,,"water",,"2017","United States","United States",,,,,,,,,,,,,"Susceptible;Resistant","Computational Prediction",,,,,,,,,,,"CRE recovered from wastewater treatment plant effluent and nearby surface waters in the US","sample_type:culture",99.5,96.9,,,,"Good","2019-02-01T09:15:15.737Z","2019-02-01T09:15:15.737Z"
"573.25813","Klebsiella pneumoniae strain MEC097",,573,"WGS","MEC097",,,,"MLST.Klebsiella_pneumoniae.547",,,,"2019-03-25T00:00:00Z",,"PRJNA377174","SAMN06458378","GCA_004368375.1",,"MWQX01000000",,"University of Georgia",,"Illumina HiSeq","51.0x","GS De Novo Assembler v. 2016",,,177,5507399,57.275448,5716,5509,,"raw waste water",,"2010","USA","USA: Middle Oconee Water Reclamation, Athens, GA",,,,,,,,,,,,,"Susceptible","Computational Prediction",,,,,,,,,,,"Bacterial isolates from silty topsoil (Nantahala National Park, North Carolina, US) and a public wastewater treatment facility (Middle Oconee Water Reclamation Center, Athens, GA, USA) found to utilize levoglucosan as a sole carbon source.","sample_type:mixed culture",99.3,97.5,,,,"Good","2019-07-15T12:06:31.336Z","2019-07-15T12:06:31.336Z"
"574700.3","Nocardioides caeni strain DSM 23134",,574700,"WGS","DSM 23134",,,,,,"DSM 23134",,"2019-04-24T00:00:00Z","19628618","PRJNA533517","SAMN11458548","GCA_004912195.1",,"STGW01000000",,"Institute of Medicinal Biotechnology, Chinese Academy of Medical Sciences",,"Illumina HiSeq","178.0x","SPAdes v. 3.11.1",,,46,4075875,71.26832,3967,3834,,"wastewater",,"2009",,"South Korea",,,,,,,,,,,,,,,,,,,,,,,,,"Genome sequencing and assembly of the published strain Nocardioides caeni DSM23134","sample_type:pure culture",97.2,96.1,,,,"Good","2019-07-18T14:31:41.236Z","2019-07-18T14:31:41.236Z"
"575.32","Raoultella planticola strain GEO_47_Down_B",,575,"WGS","GEO_47_Down_B",,,,,,,,"2019-01-15T00:00:00Z",,"PRJNA472583","SAMN09289751","GCA_004024155.1",,"QKOX01000000",,"The Ohio State University",,"Illumina MiSeq","100x","SPAdes v. 3.11",,,147,6319775,55.379,6527,6257,,"water",,"2017","United States","United States",,,,,,,,,,,,,,,,,,,,,,,,,"CRE recovered from wastewater treatment plant effluent and nearby surface waters in the US","sample_type:culture",99.4,96.5,,,,"Good","2019-02-01T09:13:06.034Z","2019-02-01T09:13:06.034Z"
"57743.229","Salmonella enterica subsp. enterica serovar Weltevreden strain HIY0014",,57743,"WGS","HIY0014","Weltevreden",,,"MLST.Salmonella_enterica.365",,,,"2019-06-10T00:00:00Z","30902850","PRJNA507471","SAMN11877228","GCA_006227575.1",,"VDEF01000000",,"Water Quality and Environmental Biotechnology Lab",,"Illumina MiSeq","54x","SPAdes v. 3.13.0",,,110,5008615,52.118443,5246,4849,,"Municipal wastewater, Sand Island WWTP",,"2010-05-17","USA","USA:HI",,,,,,,,,,,,,,,,,,,,,,,,,"De novo assemblies of Salmonella enterica isolates from municipal wastewater to search for genes of interest (antibiotic resistance, virulence, etc.).","collected_by:Tao Yan lab (UH Manoa)",99.8,98.9,,,,"Good","2019-07-17T10:57:21.797Z","2019-07-17T10:57:21.797Z"
"610332.7","Thiocapsa sp. KS1",,610332,"WGS","KS1",,,,,,,,"2016-01-03T00:00:00Z",,"PRJEB9229","SAMEA3375904","GCA_001499735.1",,"CVPF01000000",,"Univie",,,,,,,43,10382612,64.30781,6667,5327,,"municipal wastewater treatment plant Konstanz",,,,"Germany",,,,,,,,,,,,,,,,,,,,,,,,,"Oxygenic photosynthesis evolved from anoxygenic ancestors before the rise of oxygen around 2.32 Ga, but little is known about this transition. A high redox potential reaction center is a prerequisite for the evolution of the water-oxidizing complex of photosystem II. Therefore it is likely that high-potential phototrophy originally evolved to oxidize alternative electron donors that utilized a simpler redox chemistry, such as nitrite or Mn. To determine whether nitrite could have played a role in the transition to high-potential phototrophy we sequenced and analyzed the genome of Thiocapsa KS1, a physiologically highly versatile gammaproteobacterium capable of anoxygenic phototrophic nitrite oxidation. We demonstrate that Thiocapsa KS1 does not utilize a high potential reaction center, eliminating nitrite as an intermediate in the evolution of high potential phototrophy. Additional analyses of the ancestral features of photosystem II strongly suggest that direct Mn2+ oxidation was the key intermediate in the evolution of oxygenic photosynthesis. Moreover, phylogenetic and biochemical analyses of the nitrite oxidoreductase (NXR) from Thiocapsa KS1 illuminate the complex evolutionary history of nitrification. Our results show that the NXR in Thiocapsa evolved from nitrite reductases independently of those in chemolithotrophic nitrite oxidizers. This suggests that at least three evolutionary trajectories led to the modern nitrite oxidizing bacteria.;Draft genome sequence of the phototrophic nitrite-oxidizing bacterium Thiocapsa sp. strain KS1",,96.7,93.7,,,,"Good","2019-07-18T15:28:10.790Z","2019-07-18T15:28:10.790Z"
"615.358","Serratia marcescens strain CQMUS2",,615,"WGS","CQMUS2",,,,,,,"Yes","2016-02-10T00:00:00Z",,"PRJNA303138","SAMN04286789","GCF_001557575.1",,"KQ961019,KQ961020,KQ961021,KQ961022,LNRP00000000",,"chong qing medical university",,"Illumina HiSeq 2000","150.0x","SOAPdenovo v. 2.04",,,11,5604115,57.13,5504,,,"chromate-containing wastewater","isolated from Chinese chromate-containing wastewater and as the type strain for a new genus","2008-05","China","China: Chongqing",,,,,,,,,,,,,,,,,,,,"C",,,,,"Serratia sp. CQMUS2 was isolated from Chinese chromate-containing wastewater and as the type strain for a new genus. The previous research has demonstrated that the strain could tolerate chromium up to a maximum concentration of 300 ppm, optimum temperature and pH being 35℃ and 7 respectively for maximum chromium reduction. However, the complicating the situation is the wastewater that many contaminated sites not only contain chromium, but also elevated levels of other chemicals, such as nitrate. Therefore, Serratia sp.CQMUS2 does indeed have exceptional abilities and it is a prospective candidate for remediation in environments where chromate contamination occurs together with other stressors . Here, we present the complete genome sequence of Serratia sp CQMUS2 and provide information about the genetic bases that establish its high-level chromium tolerance and chromium reduction. Furthermore, its genome sequence might elucidate the mechanism for adaptation to co-contaminates, and provide insight into the biotechnological exploitation of Serratia sp CQMUS2 for the remediation of other contaminates.","collected_by:Xiaohong",99.6,98,93,4.7,,"Good","2016-05-23T13:12:06.620Z","2016-05-23T13:12:06.620Z"
"61645.191","Enterobacter asburiae strain GEO_47_Eff_B",,61645,"WGS","GEO_47_Eff_B",,,,,,,,"2019-01-15T00:00:00Z",,"PRJNA472583","SAMN09289753","GCA_004024095.1",,"QKOV01000000",,"The Ohio State University",,"Illumina MiSeq","100x","SPAdes v. 3.11",,,145,5372991,54.780502,5578,5388,,"water",,"2017","United States","United States",,,,,,,,,,,,,,,,,,,,,,,,,"CRE recovered from wastewater treatment plant effluent and nearby surface waters in the US","sample_type:culture",99.7,98.9,,,,"Good","2019-02-01T09:10:00.514Z","2019-02-01T09:10:00.514Z"
"617001.7","Desulfonatronum thioautotrophicum strain ASO4-1",,617001,"WGS","ASO4-1",,,,,,,,"2015-02-26T00:00:00Z",,"PRJNA262419","SAMN03351823","GCA_000934745.1",,"JYNO01000000",,"DOE Joint Genome Institute",,"Illumina MiSeq","Unknown","Unknown program v. before 2014-09-29",,,53,4634603,56.99751,4819,,,"soda lakes, can thrive at pH 10 and salt concentrations up to 4 M sodium and 3 M potassium","isolated from soda lakes, can thrive at pH 10 and salt concentrations up to 4 M sodium and 3 M potassium",,"Russia","Russia: South West Siberia",,,,"not collected",,,,,,,,,,,,,,,,,,,,,"Genome sequencing of haloalkaliphilic and chemolithoautotrophic sulfur-oxidizing bacteria (SOB) from the genus Thioalkalivibrio. These bacteria, isolated from soda lakes, can thrive at pH 10 and salt concentrations up to 4 M sodium and 3 M potassium. The haloalkaliphilic SOB use reduced sulfur compounds as an energy source and CO2 as a carbon source, so they play an important role in the sulfur and carbon cycles. They are used in remediation of sulfur pollution, such as toxic H2S, from wastewater, spent caustics, flue gas, natural gas, and biogas.",,94.7,93.3,,,,"Good","2019-07-18T15:19:58.626Z","2019-07-18T15:19:58.626Z"
"625.84","Shigella sp. strain UBA8149",,625,"WGS","UBA8149",,,,,,,,"2018-09-06T00:00:00Z","30148503","PRJNA417962","SAMN08018151","GCA_003483265.1",,"DMWL01000000",,"University of Queensland",,"Illumina HiSeq 1000","212.93x","CLC de novo assembler v. 4.4.1",,,94,4107708,50.854523,4239,4151,,"wastewater","recovered from metagenomes available from the Sequence Read Archive",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Collection of 3,087 bacterial metagenome-assembled genomes (MAGs) recovered from metagenomes available from the Sequence Read Archive. These MAGs comprise part of the data set used to define a standardised bacterial taxonomy based on a concatenated protein phylogeny that conservatively removes polyphyletic groups and normalises ranks based on relative evolutionary divergence.;derived from metagenome","sample_type:metagenomic assembly",98.6,97.6,93.6,0.9,,"Good","2018-10-02T18:20:21.973Z","2018-10-02T18:20:21.973Z"
"644.226","Aeromonas hydrophila strain GSH8-2",,644,"WGS","GSH8-2",,,,,,,,"2019-02-14T00:00:00Z",,"PRJDB6962","SAMD00144877","GCA_004296435.1",,"AP019193,AP019194",,"Laboratory of Bacterial Genomics, Pathogen Genomics Center, National Institute of Infectious Diseases",,"Sequel; NextSeq500","200x","Canu v. 1.4; minimap v. 0.2-r124; racon v.",2,1,2,5001549,61.05105,4675,4479,,"wastewater treatment plant effluent",,"2018-08","Japan","Japan:Tokyo",,,,,,,,,,,,,,,,,,,,,,,,,"The purpose of this project is related to metagenomic survey and genomic epidemiology analysis of antimicrobial resistance bacteria (in particular, carbapenem and/or beta-lactam resistant Enterobacteriaceae) in Japanese wastewater treatment plant.",,99.6,98.2,,,,"Good","2019-07-15T18:18:10.215Z","2019-07-15T18:18:10.215Z"
"648.112","Aeromonas caviae strain R25-6",,648,"Complete","R25-6",,,,"MLST.Aeromonas_spp.141",,,,"2018-07-09T00:00:00Z",,"PRJNA428427","SAMN08290453","GCA_003294855.1",,"CP025705",,"Research center for Eco-environmental Sciences, Chinese Academy of Sciences",,"PacBio","100X","Celera Assembler v. version 2.3.0",1,,1,4702913,61.380127,4533,4259,,"sludge from bioreactor treating oxytetracycline bearing wastewater","isolated from an aerobic reactor treating oxytetracycline bearing wastewater","01-Nov-2016","China","China: Beijing",,,,,,"sludge",,,,,,,,,,,,,,,,,,,"A. caviae strains were isolated from an aerobic reactor treating oxytetracycline bearing wastewater.","sample_type:cell culture",99.3,96.2,100,0.6,,"Good","2018-07-16T12:53:17.459Z","2018-07-16T12:53:17.459Z"
"648.113","Aeromonas caviae strain T25-39",,648,"Complete","T25-39",,,,"MLST.Aeromonas_spp.313",,,,"2018-07-09T00:00:00Z",,"PRJNA428427","SAMN08290452","GCA_003294895.1",,"CP025706",,"Research center for Eco-environmental Sciences, Chinese Academy of Sciences",,"PacBio","100X","Celera Assembler v. version 2.3.0",1,,1,4650143,61.10242,4599,4208,,"sludge from bioreactor treating oxytetracycline bearing wastewater","isolated from an aerobic reactor treating oxytetracycline bearing wastewater","01-Nov-2016","China","China: Beijing",,,,,,"sludge",,,,,,,,,,,,,,,,,,,"A. caviae strains were isolated from an aerobic reactor treating oxytetracycline bearing wastewater.","sample_type:cell culture",99.3,96.2,100,2.7,,"Good","2018-07-16T12:53:38.456Z","2018-07-16T12:53:38.456Z"
